id,number,gender,nation,academy,profession,class,结项级别,结项等级,奖项或成果名称,组办单位,获奖类型,获奖时间
1175,1611080203,女,汉族,经济学院,经济学,经济1604,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1176,201721040567,女,汉族,法学院,法学,法1709,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-04-29
1177,201721100150,女,汉族,会计学院（会计硕士专业学位教育中心）,国际会计（中澳班）,国会1701,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1178,1610030151,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1179,201721040384,女,汉族,法学院,法学,法1705,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-28
1180,1613020114,男,回族,信息与安全工程学院,环境工程,环境1601,国家级结项,第一,大学生创新创业训练计划-创新训练项目,教育部,团体,2018-12-30
1181,201721320019,女,汉族,文澜学院,经济管理试验班,经管1702,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-31
1182,1603090136,女,汉族,金融学院,金融工程,金工1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1183,1605010120,女,汉族,刑事司法学院,侦查学,侦查1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-01
1184,201721080043,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1701,院级结项,第三及以后,其他（见附件）,其他（见附件）,团体,2018-09-21
1185,201721100134,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1701,院级结项,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-12-21
1186,1611000323,男,汉族,外国语学院,英语,英语1603,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1187,201721080023,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1701,院级结项,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-12-21
1188,1604080112,女,汉族,法学院,法学（卓越）,卓越1601,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1189,1612030115,女,汉族,新闻与文化传播学院,汉语言文学,中文1601,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1190,201721020080,男,汉族,经济学院,经济学,经济1702,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-12
1191,1605060204,女,汉族,刑事司法学院,法学（司）,司法1602,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-02
1192,201821030062,女,汉族,金融学院,金融学类,金融1805,校级结项,第三及以后,大学生创新创业训练计划-创新训练项目,教育部,团体,2019-06-20
1193,1602040260,女,回族,经济学院,国际商务,国商1602,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1194,1607010223,女,汉族,财政税务学院,财政学,财政1602,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-15
1195,1606040121,女,汉族,工商管理学院,工商管理,工商1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-01
1196,1606010252,女,汉族,工商管理学院,国际经济与贸易,国贸1602,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-06
1197,1604060106,男,汉族,法学院,法学,民商1601,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-01
1198,1602040215,女,汉族,经济学院,国际商务,国商1602,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-07
1199,201721020180,女,汉族,经济学院,经济学,经济1701,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1200,1603080211,女,汉族,金融学院,投资学,投资1602,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-09-26
1201,1608010101,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1601,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1202,1604060117,男,汉族,法学院,法学,民商1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1203,1604000832,女,汉族,法学院,法学,法1608,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-05
1204,201721080257,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1702,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-06
1205,1603090125,女,汉族,金融学院,金融工程,金工1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1206,1604000933,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1601,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1207,1602040235,女,汉族,经济学院,国际商务,国商1602,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1208,201721080039,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1209,201721040406,女,汉族,法学院,法学,民商1702,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-14
1210,1606050113,女,回族,工商管理学院,市场营销,市营1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1211,1602010142,女,壮族,经济学院,经济学,经济1601,国家级结项,第二,大学生创新创业训练计划-创新训练项目,教育部,团体,2018-12-01
1212,201721040317,女,壮族,法学院,法学（卓越）,卓越1701,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1213,201721100250,男,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-04-13
1214,1609110150,女,汉族,统计与数学学院,应用统计学,应统1601,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1215,1604000708,女,汉族,法学院,法学（中美）,国法1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1216,1612040124,女,汉族,新闻与文化传播学院,新闻学,新闻1601,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-07
1217,1604060213,男,汉族,法学院,法学,民商1602,校级结项,第一,大学生创新创业训练计划-创新训练项目,教育部,团体,2018-12-05
1218,201721030299,男,汉族,金融学院,金融学,金融1702,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1219,201721060493,女,汉族,工商管理学院,工商管理,工商1702,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1220,201721060114,男,汉族,法学院,法学,外法1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-28
1221,201721070080,男,汉族,财政税务学院,财政学,财政1702,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-29
1222,1607010117,女,汉族,财政税务学院,财政学,财政1601,国家级结项,第三及以后,大学生创新创业训练计划-创新训练项目,教育部,团体,2019-06-13
1223,1606020167,男,维吾尔族,工商管理学院,贸易经济,贸经1601,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-31
1224,201721080047,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1701,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1225,1601040104,女,汉族,外国语学院,商务英语,商英1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-15
1226,1608020203,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1227,1602010311,女,汉族,经济学院,经济学,经济1603,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-07
1228,1607030317,男,汉族,财政税务学院,税收学,税务1603,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-01
1229,1604000325,女,汉族,法学院,法学,法1603,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
