id,number,gender,nation,academy,profession,class,volunteer_level,award_level,award_name,organization,award_type,award_date
5903,201721090014,女,回族,统计与数学学院,信息与计算科学,信科1701,校级表彰,志愿服务先进个人,志愿服务“先进个人” - 优秀志愿者,共青团中南财经政法大学委员会,个体,2019-05-04
5904,1608030142,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1601,院级表彰,志愿服务先进个人,志愿服务“先进个人” - 优秀志愿者,各学院,个体,2019-05-04
5905,201821020262,女,汉族,经济学院,经济学,经济1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-09-01
5906,201721080334,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-10
5907,1613030137,女,汉族,会计学院（会计硕士专业学位教育中心）,国际会计（中澳班）,国会1601,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-09
5908,201821090278,男,汉族,统计与数学学院,统计学类,统计1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-05
5909,201721030007,女,汉族,金融学院,保险学（精算）,保精1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-09
5910,1604000520,女,汉族,法学院,法学,法1605,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-09-14
5911,201721070024,女,汉族,财政税务学院,税收学,税务1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-08
5912,201821120034,女,汉族,新闻与文化传播学院,新闻传播学类,新闻1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-06-02
5913,201821070112,女,汉族,财政税务学院,财政学类,财政1803,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-19
5914,201827060643,女,藏族,工商管理学院,工商管理类,工商1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-19
5915,201721030438,女,汉族,金融学院,工程管理,工程1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-09
5916,201721040565,女,汉族,法学院,法学,法1704,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-13
5917,201821080068,男,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-09-01
5918,201721060010,女,汉族,工商管理学院,旅游管理,旅游1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-10-30
5919,201821060082,女,汉族,工商管理学院,工商管理类,工商1805,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-24
5920,201821040162,女,汉族,法学院,法学类,法1808,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-09-27
5921,201821110038,女,汉族,新闻与文化传播学院,新闻传播学类,新闻1802,校级表彰,志愿服务先进个人,志愿服务“先进个人” ,共青团中南财经政法大学委员会,个体,2019-05-22
5922,201821090035,女,汉族,统计与数学学院,经济统计学（数/统中英）,国统1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-12
5923,201721100217,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动与社会保障,劳保1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-18
5924,201821120049,女,汉族,新闻与文化传播学院,新闻传播学类,新闻1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-22
5925,201821040002,女,汉族,法学院,法学类,法1808,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-07
5926,201721080295,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1702,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-25
5927,201821030374,女,汉族,金融学院,金融学（CFA）,CFA1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-04-20
5928,201821040470,男,汉族,法学院,法学类,法1814,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-27
5929,201821080241,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-06
5930,201821060410,女,汉族,统计与数学学院,统计学类,统计1802,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-01-26
5931,201721040453,男,汉族,法学院,法学,法1707,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-09
5932,201821110234,女,汉族,外国语学院,法语,法语1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-21
5933,201721040470,女,回族,法学院,法学,法制1702,院级表彰,志愿服务优秀团队,“四进社区”志愿服务活动,各学院,团体,2018-11-23
5934,201821110044,男,汉族,外国语学院,外国语言文学类,英语1803,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-06-21
5935,201821030004,女,汉族,金融学院,金融学类,金融1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-27
5936,201721040498,女,汉族,法学院,法学,法1704,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-30
5937,201821040225,女,汉族,法学院,法学类,法1814,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-12-31
5938,201721040407,男,汉族,法学院,法学,法制1702,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-09-03
5939,201821120069,女,汉族,法学院,法学（中美）,国法1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-25
5940,201721120101,男,汉族,新闻与文化传播学院,数字媒体艺术,媒体1702,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-07
5941,1601010111,男,汉族,哲学院,哲学,哲学1601,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-01
5942,1603030154,女,汉族,金融学院,工程管理,工程1601,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-07-30
5943,201821040179,女,汉族,法学院,法学类,法1802,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-14
5944,201721030305,女,汉族,金融学院,金融学,金融1702,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-09-20
5945,1604070218,女,汉族,法学院,法学,外法1602,校级表彰,志愿服务先进个人,志愿服务“先进个人” - 优秀志愿者,共青团中南财经政法大学委员会,个体,2019-05-04
5946,1603100120,男,回族,金融学院,房地产开发与管理,房产1601,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-10-14
5947,201821130293,男,汉族,信息与安全工程学院,计算机类,信息1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-02-14
5948,201821100265,女,苗族,公共管理学院（公共管理硕士专业学位教育中心）,公共管理类,公管1805,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-09-21
5949,201821060238,女,汉族,工商管理学院,工商管理类,工商1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-16
5950,201721060294,女,汉族,工商管理学院,国际经济与贸易,国贸1702,校级表彰,志愿服务先进个人,志愿服务“先进个人” - 优秀志愿者,共青团中南财经政法大学委员会,个体,2019-08-05
5951,1603010105,女,汉族,金融学院,金融学,金融1601,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-24
5952,201821030183,女,汉族,金融学院,金融学类,金融1808,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-09-01
5953,201821040119,女,汉族,法学院,法学类,法1807,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-02-27
5954,201821080125,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1802,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-09-08
5955,201821040665,女,汉族,法学院,法学类,法1808,院级表彰,志愿服务优秀团队,“四进社区”志愿服务活动,各学院,团体,2019-03-16
5956,201821120063,女,汉族,新闻与文化传播学院,新闻传播学类,新闻1802,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-03-18
5957,201721040078,男,汉族,法学院,法学,法1703,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-01
5958,201821090204,女,汉族,统计与数学学院,金融数学,金数1802,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2018-11-07
5959,201821080306,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1804,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-11-10
5960,201721100126,女,汉族,法学院,法学,外法1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-14
5961,201821060184,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-03-23
5962,1608030241,女,侗族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1602,校级表彰,志愿服务先进个人,志愿服务“先进个人” - 优秀志愿者,共青团中南财经政法大学委员会,个体,2019-05-04
5963,201721060346,女,汉族,工商管理学院,国际经济与贸易,国贸1702,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-30
5964,201821030123,女,汉族,金融学院,金融学（CFA）,CFA1801,院级表彰,志愿服务先进个人,志愿服务“先进个人” - 优秀志愿者,各学院,个体,2019-05-20
5965,201821110224,男,汉族,外国语学院,日语,日语1802,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-18
