id,number,gender,nation,academy,profession,class,competition_level,award_level,award_name,organization,award_type,is_principal,award_date
872,201721130198,女,汉族,信息与安全工程学院,环境工程,环境1701,省级竞赛,一等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,否,2019-07-31
873,201721040421,女,汉族,法学院,法学,外法1701,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-11-01
874,201721060347,男,汉族,工商管理学院,国际经济与贸易,国贸1702,校级竞赛,优秀奖,中国“互联网+”大学生创新创业大赛,教育部,团体,是,2019-09-08
875,1603030141,女,汉族,金融学院,工程管理,工程1601,校级竞赛,优秀奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-21
876,201721130033,女,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1702,校级竞赛,二等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,否,2019-08-01
877,1604000112,女,汉族,法学院,法学,法1601,校级竞赛,二等奖,大学生创新创业训练计划-创新项目,教育部,团体,是,2018-09-30
878,201821060393,男,汉族,工商管理学院,工商管理类,工商1808,校级竞赛,优秀奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-06-26
879,1604060112,男,汉族,法学院,法学,民商1601,校级竞赛,一等奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,团体,暂无数据,2019-04-10
880,1606040239,女,汉族,工商管理学院,工商管理,工商1602,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-01
881,1609020110,女,汉族,统计与数学学院,统计学,统计1601,校级竞赛,一等奖,大学生创新创业训练计划-创新项目,教育部,团体,暂无数据,2018-05-04
882,1603080242,女,汉族,金融学院,投资学,投资1602,国家级竞赛,优秀奖,中国“互联网+”大学生创新创业大赛,教育部,团体,暂无数据,2019-05-11
883,1602010311,女,汉族,经济学院,经济学,经济1603,校级竞赛,优秀奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-07
884,1632010106,女,汉族,文澜学院,经济管理试验班,经管1601,校级竞赛,优秀奖,大学生创新创业训练计划-创新项目,教育部,团体,暂无数据,2019-09-27
885,1608010121,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1601,省级竞赛,三等奖,湖北省大学生经济学术研讨会暨论文征集大赛,共青团湖北省委、湖北省学生联合会,团体,暂无数据,2019-02-14
886,201721250082,女,汉族,中韩新媒体学院,电影学（影像）,影像1703,校级竞赛,优秀奖,中国“互联网+”大学生创新创业大赛,教育部（明理杯）,团体,是,2018-12-01
887,201721030371,男,汉族,金融学院,保险学（精算）,保精1701,校级竞赛,二等奖,中国“互联网+”大学生创新创业大赛,教育部（明理杯）,团体,暂无数据,2019-08-01
888,1609120117,女,汉族,统计与数学学院,金融数学,金数1601,省级竞赛,一等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,是,2018-09-11
889,201721030066,女,汉族,金融学院,投资学,投资1701,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-21
890,1608020218,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1602,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-21
891,1603080242,女,汉族,金融学院,投资学,投资1602,国家级竞赛,三等奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,团体,暂无数据,2019-05-31
892,1606100134,女,汉族,工商管理学院,物流管理,物管1601,校级竞赛,一等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-08
893,1613010107,男,汉族,信息与安全工程学院,安全工程,安全1601,省级竞赛,三等奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,团体,暂无数据,2019-05-10
894,1606010250,男,汉族,工商管理学院,国际经济与贸易,国贸1602,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-10-11
895,201821030195,女,汉族,金融学院,管理科学与工程类,管工1802,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-07
896,201721050186,女,壮族,刑事司法学院,法学（司）,司法1702,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-27
897,1610030131,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动与社会保障,劳保1601,校级竞赛,一等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,是,2019-09-08
898,201721130247,男,汉族,金融学院,保险学（精算）,保精1701,校级竞赛,二等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,暂无数据,2019-09-06
899,201821090204,女,汉族,统计与数学学院,金融数学,金数1802,院级竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,暂无数据,2019-06-26
900,201721030453,男,汉族,金融学院,房地产开发与管理,房产1701,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-08
901,201721060081,女,汉族,工商管理学院,国际经济与贸易,国贸1702,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-06
902,1606050120,男,汉族,工商管理学院,市场营销,市营1601,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-10-24
903,1606030114,女,汉族,工商管理学院,管理科学,管科1601,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-21
904,201721030023,女,汉族,金融学院,金融学,金融1702,院级竞赛,优秀奖,财经评论员大赛,经济学院,个体,暂无数据,2019-05-01
905,201721100126,女,汉族,法学院,法学,外法1701,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,是,2018-12-21
906,201821050081,男,汉族,刑事司法学院,公安学类,公安1804,校级竞赛,优秀奖,中国“互联网+”大学生创新创业大赛,教育部,团体,是,2019-08-01
907,1613020113,男,汉族,信息与安全工程学院,环境工程,环境1601,省级竞赛,三等奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,团体,否,2019-05-08
908,1606020125,女,汉族,工商管理学院,贸易经济,贸经1601,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-16
909,201721040493,男,汉族,法学院,法学,法1706,院级竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,否,2019-06-25
910,201821080177,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1801,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-04-07
911,1603030136,男,汉族,金融学院,工程管理,工程1601,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,否,2019-05-01
912,201821250094,女,汉族,中韩新媒体学院,电影学（影像）,影像1801,省级竞赛,一等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,否,2019-07-31
913,201721120128,女,汉族,新闻与文化传播学院,新闻学,新闻1701,国家级竞赛,二等奖,全国财经院校创新创业大赛,全国财经院校创新创业联盟,团体,否,2018-09-30
914,1610030149,女,苗族,公共管理学院（公共管理硕士专业学位教育中心）,劳动与社会保障,劳保1601,校级竞赛,二等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,是,2018-12-20
915,201821080104,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1801,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,否,2019-05-01
916,1610080120,女,苗族,公共管理学院（公共管理硕士专业学位教育中心）,城市管理,城管1601,校级竞赛,一等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,是,2019-08-08
917,201821130147,女,汉族,信息与安全工程学院,计算机类,信息1803,院级竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,暂无数据,2019-07-16
918,1606020117,女,汉族,工商管理学院,贸易经济,贸经1601,校级竞赛,一等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-21
919,1610080139,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,城市管理,城管1601,院级竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,暂无数据,2019-04-27
920,201721030158,女,汉族,金融学院,房地产开发与管理,房产1701,校级竞赛,一等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-07
921,1604000446,女,汉族,法学院,法学,法1604,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-21
922,1605020132,男,汉族,刑事司法学院,治安学,治安1601,校级竞赛,三等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,是,2019-08-01
923,201721100120,男,汉族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1701,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-21
924,201721130275,女,汉族,信息与安全工程学院,环境工程,环境1701,国家级竞赛,优秀奖,中国“互联网+”大学生创新创业大赛,教育部,团体,暂无数据,2019-06-08
925,1604000321,女,汉族,法学院,法学,法1603,国家级竞赛,三等奖,大学生创新创业训练计划-创新项目,教育部,团体,暂无数据,2018-12-12
926,1606080153,男,汉族,工商管理学院,农林经济管理,农经1601,国家级竞赛,三等奖,“创青春” 全国大学生创业大赛,共青团中央、教育部,团体,是,2018-11-15
927,201721080019,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1701,校级竞赛,一等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-01
928,1607030314,女,汉族,财政税务学院,税收学,税务1603,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-21
929,201721040764,女,汉族,法学院,法学,外法1701,校级竞赛,优秀奖,中国“互联网+”大学生创新创业大赛,教育部,团体,否,2019-09-08
930,1603050136,女,汉族,金融学院,保险学,保险1601,校级竞赛,优秀奖,中国“互联网+”大学生创新创业大赛,教育部,团体,暂无数据,2018-08-25
931,201721130135,女,汉族,金融学院,金融学,金融1702,院级竞赛,二等奖,财经评论员大赛,经济学院,个体,暂无数据,2019-05-01
932,201721320016,女,汉族,文澜学院,经济管理试验班,经管1702,院级竞赛,优秀奖,财经评论员大赛,经济学院,个体,暂无数据,2019-05-11
933,201721110124,男,汉族,外国语学院,英语,英语1703,省级竞赛,三等奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,团体,是,2019-05-16
934,1604060136,男,汉族,法学院,法学,民商1601,校级竞赛,二等奖,大学生创新创业训练计划-创新项目,教育部,团体,否,2018-12-01
935,1611080135,女,苗族,外国语学院,商务英语,商英1601,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-11-12
936,201721120079,男,汉族,新闻与文化传播学院,数字媒体艺术,媒体1702,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-06-06
