id,number,gender,nation,academy,profession,class,social_practice_level,award_level,award_name,organization,award_type,award_date
1739,201721050327,男,汉族,刑事司法学院,侦查学,职侦1701,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-04-10
1740,201721100217,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动与社会保障,劳保1701,国家级,社会实践调查报告,全国大中专学生志愿者暑期文化科技卫生“三下乡”社会实践活动,共青团中央、中央宣传部、国家教育部、全国学联,团体,2018-11-08
1741,1606040115,男,汉族,工商管理学院,工商管理,工商1601,院级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-09-03
1742,201721080314,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1702,校级,社会实践团队,寒暑假返乡大学生志愿服务行动,共青团中南财经政法大学委员会,团体,2018-09-26
1743,1610030116,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动与社会保障,劳保1601,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-06
1744,201821250094,女,汉族,中韩新媒体学院,电影学（影像）,影像1801,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-07
1745,201721030222,男,汉族,金融学院,保险学,保险1701,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-15
1746,1607030310,女,汉族,财政税务学院,税收学,税务1603,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-09
1747,1606030106,女,汉族,工商管理学院,管理科学,管科1601,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-10-10
1748,201721060234,女,汉族,工商管理学院,农林经济管理,农经1701,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-09-02
1749,1610080110,女,土家族,公共管理学院（公共管理硕士专业学位教育中心）,城市管理,城管1601,校级,社会实践团队,社会实践“优秀团队”,共青团中南财经政法大学委员会,团体,2018-12-07
1750,1612040116,女,汉族,新闻与文化传播学院,网络与新媒体,网媒1601,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2018-12-20
1751,1609110131,女,汉族,统计与数学学院,应用统计学,应统1601,院级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2018-11-05
1752,201821060471,女,土家族,工商管理学院,经济与贸易类,经贸1802,校级,社会实践团队,寒暑假返乡大学生志愿服务行动,共青团中南财经政法大学委员会,团体,2019-03-06
1753,201721100138,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1701,院级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2019-03-13
1754,201721100025,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1701,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2018-12-30
1755,201821130169,女,汉族,财政税务学院,财政学（中英班）,国财1801,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-16
1756,201721060029,女,汉族,会计学院（会计硕士专业学位教育中心）,国际会计（中澳班）,国会1701,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-07-01
1757,201821040424,女,汉族,法学院,法学类,法1807,校级,社会实践团队,寒暑假返乡大学生志愿服务行动,共青团中南财经政法大学委员会,团体,2019-03-04
1758,1610020101,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,公共事业管理,公管1601,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2018-10-01
1759,201721020262,女,汉族,经济学院,国际商务,国商1702,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2019-12-01
1760,201721120175,女,汉族,经济学院,经济学,经济1704,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2018-09-20
1761,201821060523,女,汉族,工商管理学院,工商管理类,工商1809,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-01
1762,1605010121,女,汉族,刑事司法学院,侦查学,侦查1601,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-14
1763,1606060101,女,汉族,工商管理学院,人力资源管理,人力1601,院级,社会实践团队,社会实践“优秀团队”,各学院分团委,团体,2018-10-16
1764,201721100057,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1701,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-30
1765,201821110113,女,汉族,外国语学院,外国语言文学类,英语1807,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-11
1766,201721070220,女,汉族,财政税务学院,税收学,税务1702,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-05
1767,201721060062,女,汉族,工商管理学院,国际经济与贸易,国贸1701,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-10
1768,201821050113,男,汉族,刑事司法学院,公安学类,公安1803,校级,社会实践团队,寒暑假返乡大学生志愿服务行动,共青团中南财经政法大学委员会,团体,2019-01-19
1769,201721100116,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1701,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-08
1770,1612040341,女,汉族,新闻与文化传播学院,新闻学,新闻1601,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2018-12-08
1771,201721030023,女,汉族,金融学院,金融学,金融1702,校级,社会实践先进个人,“垃圾投进趣”全国青年公益实践大赛,中国扶贫基金会(校赛),团体,2018-11-04
1772,1607030317,男,汉族,财政税务学院,税收学,税务1603,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-01
1773,201821110218,女,汉族,外国语学院,外国语言文学类,英语1807,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-01
1774,1604070226,女,汉族,法学院,法学,外法1602,院级,社会实践团队,社会实践“优秀团队”,各学院分团委,团体,2018-11-30
1775,1611000333,女,汉族,外国语学院,商务英语,商英1603,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-01
1776,201721130245,女,汉族,信息与安全工程学院,环境工程,环境1701,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-30
1777,1606040115,男,汉族,工商管理学院,工商管理,工商1601,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2019-04-13
1778,201721020184,女,汉族,经济学院,经济学,经济1704,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-01-04
1779,1609010148,男,汉族,统计与数学学院,信息与计算科学,信科1601,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-07
1780,201721130127,女,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1702,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-22
1781,201821040160,女,汉族,法学院,法学类,法1809,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-22
1782,201821130270,女,汉族,信息与安全工程学院,安全工程,安全1801,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-22
1783,201721130198,女,汉族,信息与安全工程学院,环境工程,环境1701,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-09
1784,201821130117,女,汉族,信息与安全工程学院,计算机类,信息1802,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-13
1785,201721040548,女,汉族,法学院,法学,法1710,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-01
1786,1611030218,女,汉族,外国语学院,日语,日语1602,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-02-25
1787,201821040839,女,藏族,法学院,法学类,法1808,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-23
1788,1603090134,男,汉族,金融学院,金融学（CFA）,CFA1601,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2018-12-15
1789,201721130179,男,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-18
1790,201821040002,女,汉族,法学院,法学类,法1808,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-01-28
1791,1606090123,女,汉族,工商管理学院,电子商务（管理）,商务1601,校级,社会实践团队,社会实践“优秀团队”,共青团中南财经政法大学委员会,团体,2018-12-01
1792,201721030042,女,汉族,金融学院,金融学,金融1701,院级,社会实践团队,社会实践“优秀团队”,各学院分团委,团体,2018-12-07
1793,1602040207,女,汉族,经济学院,国际商务,国商1602,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-15
1794,201721030069,女,汉族,金融学院,金融学（CFA）,CFA1701,校级,社会实践团队,寒暑假返乡大学生志愿服务行动,共青团中南财经政法大学委员会,团体,2018-11-07
1795,201721020088,女,汉族,经济学院,经济学,经济1703,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-01-29
1796,201821060029,女,汉族,工商管理学院,经济与贸易类,经贸1801,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-01-26
